target,template,seed,fold,test_r2
BCC_20pct,entropy_weighted,0,2,0.867474849427196
BCC_20pct,entropy_weighted,0,3,0.8870553883628532
BCC_20pct,entropy_weighted,0,4,0.869849890194585
BCC_20pct,calphad,0,0,-1.0218458668892985
BCC_20pct,calphad,0,1,-1.3923118388322115
BCC_20pct,calphad,0,2,-1.5580380586176923
BCC_20pct,calphad,0,3,-1.5107607955402962
BCC_20pct,calphad,0,4,-1.2119412137316043
Other_0pct,additive,0,0,0.9771206825252987
Other_0pct,additive,0,1,0.9731767869580141
Other_0pct,additive,0,2,0.9766441004666025
Other_0pct,additive,0,3,0.9737422411855993
Other_0pct,additive,0,4,0.9761856534746596
Other_0pct,multiplicative,0,0,0.9796050611624743
Other_0pct,multiplicative,0,1,0.9690590781840522
Other_0pct,multiplicative,0,2,0.9777763803095505
Other_0pct,multiplicative,0,3,0.9761232760950805
Other_0pct,multiplicative,0,4,0.9789055963822847
Other_0pct,thermal_softening,0,0,0.9938125993755763
Other_0pct,thermal_softening,0,1,0.9974104766735833
Other_0pct,thermal_softening,0,2,0.9968522328141062
Other_0pct,thermal_softening,0,3,0.9947436758456476
Other_0pct,thermal_softening,0,4,0.9943250516782479
Other_0pct,arrhenius,0,0,0.9969204871209489
Other_0pct,arrhenius,0,1,0.9952503998355481
Other_0pct,arrhenius,0,2,0.9970523140419413
Other_0pct,arrhenius,0,3,0.9948842894208499
Other_0pct,arrhenius,0,4,0.9992847039391455
Other_0pct,power_law,0,0,0.9796070939321836
Other_0pct,power_law,0,1,0.9683811886636111
Other_0pct,power_law,0,2,0.9781604519721218
Other_0pct,power_law,0,3,0.9714464019533171
Other_0pct,power_law,0,4,0.9724816766430363
Other_0pct,free_2stage,0,0,0.9824867311484901
Other_0pct,free_2stage,0,1,0.9820616874583796
Other_0pct,free_2stage,0,2,0.9877147927988525
Other_0pct,free_2stage,0,3,0.9807586984790418
Other_0pct,free_2stage,0,4,0.9887143912770117
Other_0pct,free_1stage,0,0,0.997742495268263
Other_0pct,free_1stage,0,1,0.99826097401526
Other_0pct,free_1stage,0,2,0.9977407730106568
Other_0pct,free_1stage,0,3,0.9987939007897569
Other_0pct,free_1stage,0,4,0.9979006757094078
Other_0pct,entropy_weighted,0,0,0.9814084929245587
Other_0pct,entropy_weighted,0,1,0.976628363646723
Other_0pct,entropy_weighted,0,2,0.9783778619019008
Other_0pct,entropy_weighted,0,3,0.9756233189398026
Other_0pct,entropy_weighted,0,4,0.9773605003494207
Other_0pct,calphad,0,0,0.141245198062655
Other_0pct,calphad,0,1,0.12087544816988371
Other_0pct,calphad,0,2,0.14175135242026515
Other_0pct,calphad,0,3,0.13369379921172964
Other_0pct,calphad,0,4,0.14452301795015887
Other_20pct,additive,0,0,0.982930210442991
Other_20pct,additive,0,1,0.9820314717654729
Other_20pct,additive,0,2,0.983893255469922
Other_20pct,additive,0,3,0.9816098676307083
Other_20pct,additive,0,4,0.9819591454190982
Other_20pct,multiplicative,0,0,0.9834738299988875
Other_20pct,multiplicative,0,1,0.9833446343422649
Other_20pct,multiplicative,0,2,0.9866348851589193
Other_20pct,multiplicative,0,3,0.9830402578674484
Other_20pct,multiplicative,0,4,0.9839677420759738
Other_20pct,thermal_softening,0,0,0.9960529805380739
Other_20pct,thermal_softening,0,1,0.9955649920643259
Other_20pct,thermal_softening,0,2,0.9951713874032614
Other_20pct,thermal_softening,0,3,0.9943004784496238
Other_20pct,thermal_softening,0,4,0.9967079402026012
Other_20pct,arrhenius,0,0,0.9955861361783899
Other_20pct,arrhenius,0,1,0.9977285137526062
Other_20pct,arrhenius,0,2,0.9972162728523515
Other_20pct,arrhenius,0,3,0.9966601945371036
Other_20pct,arrhenius,0,4,0.996731730406653
Other_20pct,power_law,0,0,0.9837865163157039
Other_20pct,power_law,0,1,0.9834674508044591
Other_20pct,power_law,0,2,0.9866417857517888
Other_20pct,power_law,0,3,0.9816009585464631
Other_20pct,power_law,0,4,0.9843163026036396
Other_20pct,free_2stage,0,0,0.9820745315574965
Other_20pct,free_2stage,0,1,0.9862134669952507
Other_20pct,free_2stage,0,2,0.9838939888065522
Other_20pct,free_2stage,0,3,0.9811583575568148
Other_20pct,free_2stage,0,4,0.9861233720420911
Other_20pct,free_1stage,0,0,0.9963011335063553
Other_20pct,free_1stage,0,1,0.9966772106798762
Other_20pct,free_1stage,0,2,0.9972347496260241
Other_20pct,free_1stage,0,3,0.9953730096923938
